idn,key,stat,p,group,name,z
4035,455558,0.3096609206469079,0.18,HH,040030002031,191.53650878428144
4041,455564,0.08344591056266822,0.23,HH,040030003014,173.88468491852137
4056,455579,0.006097310890206384,0.43,HH,040030006002,117.63741647808615
4059,455582,0.0019401100500015093,0.48,HH,040030007003,105.01535834647336
4063,455586,0.47518732577110445,0.22,HH,040030008003,177.21932141886847
4091,455614,0.1785831135510539,0.18,HH,040030015011,191.53650878428144
4102,455625,6.155571908460511,0.05,HH,040030016023,264.4853626951472
4104,455627,1.4945607204951266,0.16,HH,040030017011,199.4457883209753
4105,455628,0.012225687581496487,0.32,HH,040030017012,146.7698799114508
4107,455630,0.01633435769304221,0.39,HH,040030017014,127.93190344474542
4125,455648,0.40151983796321045,0.05,HH,040030020023,264.4853626951472
4128,455651,0.025922250626366775,0.37,HH,040030021003,133.18533464368167
4134,455657,0.021720866768166765,0.38,HH,040050003001,130.54807880993974
4137,455660,0.12374499935728553,0.27,HH,040050003004,161.28129910166274
4152,455675,0.08509423399451833,0.26,HH,040050007001,164.3345405392917
4156,455679,0.2841752452708366,0.17,HH,040050008003,195.41652531461943
4158,455681,1.0651650722363168,0.06,HH,040050009002,255.47735945968535
4160,455683,0.1099148377998904,0.36,HH,040050010001,135.84587932511937
