idn,key,stat,p,group,name,z
2628,454151,2.31233702254446,0.04,HH,011010018003,275.0686071252169
2629,454152,0.18462138629786495,0.02,HH,011010019001,305.37489106318225
2630,454153,0.22040364451618882,0.08,HH,011010019002,240.5071560309633
2631,454154,1.0563292027162334,0.02,HH,011010019003,305.37489106318225
2633,454156,0.911302277123922,0.04,HH,011010020001,275.0686071252169
2636,454159,0.14700166154232994,0.02,HH,011010020004,305.37489106318225
2637,454160,0.30431315239504075,0.04,HH,011010021001,275.0686071252169
2638,454161,0.7812887131779654,0.06,HH,011010021002,255.47735945968535
2642,454165,2.5751813377488832,0.01,HH,011010022013,332.6347874040841
2643,454166,1.7914973703667494,0.02,HH,011010022014,305.37489106318225
2648,454171,0.0911140634494003,0.23,HH,011010023002,173.88468491852137
2650,454173,0.059092607246926006,0.44,HH,011010023004,115.09692154967775
2658,454181,0.02304151208810768,0.22,HH,011010026002,177.21932141886847
2665,454188,0.43331626646737914,0.22,HH,011010027004,177.21932141886847
2666,454189,0.005307634894011423,0.49,HH,011010028001,102.50689082587111
2673,454196,0.04691526827639222,0.41,HH,011010029005,122.75449766411496
2676,454199,0.12107927086245061,0.43,HH,011010030003,117.63741647808615
2704,454227,0.017103303518889994,0.5,HH,011010053022,100.0
2706,454229,0.359165994059242,0.2,HH,011010054022,184.16212335729142
2710,454233,0.0059924048336845205,0.35,HH,011010054032,138.5320466407568
2712,454235,0.4283181516617377,0.13,HH,011010054061,212.63911290388006
2718,454241,0.396105734789757,0.11,HH,011010054073,222.65281200366104
2751,454274,0.5822883964607121,0.29,HH,011010056082,155.3384719555673
2781,454304,0.027736269099220535,0.46,HH,011030002002,110.04337205114699
2788,454311,2.6098796727921703,0.03,HH,011030004004,288.0793608151251
2790,454313,0.3868659263326675,0.01,HH,011030006002,332.6347874040841
2793,454316,1.3864679852698703,0.05,HH,011030007003,264.4853626951472
2794,454317,1.9619738705256917,0.01,HH,011030008001,332.6347874040841
2795,454318,1.9586893520584723,0.02,HH,011030008002,305.37489106318225
2796,454319,0.1430225842127629,0.11,HH,011030009001,222.65281200366104
2797,454320,0.16681346708509165,0.14,HH,011030009002,208.0319340814956
2803,454326,0.9417638500642047,0.06,HH,011030051013,255.47735945968535
2804,454327,0.12506994911772926,0.22,HH,011030051031,177.21932141886847
2805,454328,1.8183354777077927,0.03,HH,011030051051,288.0793608151251
2806,454329,0.488106693778454,0.01,HH,011030051061,332.6347874040841
2807,454330,0.1082960264219283,0.41,HH,011030051062,122.75449766411496
2808,454331,0.8095556124008503,0.25,HH,011030051063,167.44897501960816
2809,454332,1.4728378000269282,0.02,HH,011030051071,305.37489106318225
2810,454333,0.03044843570339385,0.44,HH,011030051072,115.09692154967775
2811,454334,1.1303666987923737,0.01,HH,011030051081,332.6347874040841
2812,454335,0.11430821446193518,0.02,HH,011030051082,305.37489106318225
2813,454336,2.1771491990781495,0.01,HH,011030051083,332.6347874040841
2814,454337,0.47829467103121076,0.01,HH,011030051091,332.6347874040841
2815,454338,1.0672680987034557,0.02,HH,011030051092,305.37489106318225
2816,454339,0.294657968031639,0.03,HH,011030051093,288.0793608151251
2824,454347,0.015955283873681322,0.5,HH,011030053014,100.0
2829,454352,0.04660672513549144,0.31,HH,011030053041,149.5850347347453
2856,454379,0.3741679808025604,0.16,HH,011056870005,199.4457883209753
2859,454382,1.4645917964869792,0.01,HH,011056871002,332.6347874040841
2861,454384,0.005548080289460747,0.44,HH,011056871004,115.09692154967775
2886,454409,0.030276306240006486,0.38,HH,011091889001,130.54807880993974
2898,454421,0.040760099371268274,0.29,HH,011091892001,155.3384719555673
2904,454427,0.45157099424683916,0.01,HH,011110001001,332.6347874040841
2915,454438,0.25180695965353755,0.22,HH,011110004004,177.21932141886847
2922,454445,0.019281281034550977,0.57,HH,011130302001,82.36258352191388
2941,454464,0.011209837196877402,0.46,HH,011130307003,110.04337205114699
2947,454470,0.4690536299381337,0.14,HH,011130309014,208.0319340814956
2968,454491,0.021538923615943225,0.49,HH,011150402012,102.50689082587111
2975,454498,1.237608578082252,0.01,HH,011150402042,332.6347874040841
2976,454499,3.96767436142954,0.03,HH,011150402043,288.0793608151251
