id,key,stat,p,group,population,name,z
1620,453143,0.07381862248285029,0.22,HH,2162,010970032032,177.21932141886847
1622,453145,0.16257931147266394,0.13,HH,1228,010970033011,212.63911290388006
1623,453146,0.23131945273134025,0.35,HH,2781,010970032041,138.5320466407568
1626,453149,0.38794610004034374,0.13,HH,1535,010890107021,212.63911290388006
1627,453150,0.10927948285140754,0.09,HH,4565,010890101003,234.07550336902165
1630,453153,1.3800354385538653,0.04,HH,592,010890014024,275.0686071252169
1631,453154,0.06563915545014547,0.44,HH,1628,011250101022,115.09692154967775
1632,453155,0.4332746605534054,0.15,HH,884,010179543002,203.64333894937897
1633,453156,0.7630006608370554,0.25,HH,404,010179543003,167.44897501960816
1635,453158,0.26763932653580264,0.07,HH,3168,010890112004,247.579102817917
1650,453173,1.679797051257025,0.03,HH,2605,010890014022,288.0793608151251
1653,453176,0.026844243908918472,0.25,HH,1868,010970034051,167.44897501960816
1659,453182,0.028845475506250565,0.34,HH,938,010970071013,141.24631294414047
1666,453189,0.0015019564650494536,0.5,HH,1085,010499612001,100.0
1668,453191,0.0019161670859474012,0.39,HH,1133,010950305001,127.93190344474542
1675,453198,0.5778423495876276,0.01,HH,1888,010890110223,332.6347874040841
1681,453204,0.06451704305865871,0.32,HH,2879,010690402021,146.7698799114508
1683,453206,0.007487414751539964,0.47,HH,1355,010179547001,107.526986209983
1705,453228,0.34306705024380446,0.13,HH,3053,011250123051,212.63911290388006
1706,453229,0.17524536568005702,0.23,HH,2168,011250124032,173.88468491852137
1710,453233,0.16690476551926892,0.03,HH,2389,011250124051,288.0793608151251
1711,453234,0.1342471340437719,0.25,HH,3772,011250124052,167.44897501960816
1714,453237,0.0006928533100850433,0.19,HH,1849,011250125022,187.7896295051229
1715,453238,0.07000506369781398,0.34,HH,1343,011250124041,141.24631294414047
1717,453240,0.025525372669557997,0.14,HH,2192,011250101033,208.0319340814956
1718,453241,0.21532960405768867,0.24,HH,1470,011250102043,170.63025628400874
1748,453271,0.17430527971764867,0.19,HH,2276,010150025023,187.7896295051229
1765,453288,0.4264892029908743,0.03,HH,1090,010970025023,288.0793608151251
1770,453293,0.22160228363694154,0.36,HH,848,010970029001,135.84587932511937
1772,453295,0.6757339817704523,0.13,HH,1136,010970064051,212.63911290388006
1774,453297,0.009641013250867319,0.49,HH,1479,010970027001,102.50689082587111
1783,453306,0.022297570975605214,0.33,HH,3915,010970063011,143.99131656732337
1795,453318,0.08330483196905847,0.48,HH,2066,010890003021,105.01535834647336
1797,453320,0.2801800047422192,0.21,HH,534,010890003013,180.64212470182403
1798,453321,0.43915974645652256,0.18,HH,861,010890004033,191.53650878428144
1800,453323,0.00434312747139454,0.45,HH,1141,010890005011,112.56613468550742
1803,453326,0.017751461720125494,0.35,HH,1249,010890005021,138.5320466407568
1807,453330,0.7872787721529476,0.16,HH,824,010890007013,199.4457883209753
1815,453338,0.19150050789805673,0.12,HH,2703,010890009011,217.49867920660904
1816,453339,1.0976175258550245,0.05,HH,782,010890009022,264.4853626951472
1820,453343,0.1166998428912914,0.37,HH,1152,010150018002,133.18533464368167
1825,453348,0.11939470259313748,0.24,HH,1688,010150020003,170.63025628400874
1830,453353,0.3779819951277796,0.14,HH,596,010890010001,208.0319340814956
1833,453356,0.10434721410974307,0.06,HH,1083,011130304012,255.47735945968535
1840,453363,2.1195272383168344,0.07,HH,709,010890014021,247.579102817917
1842,453365,0.4565367060789731,0.1,HH,712,010890010004,228.15515655446004
1843,453366,2.7957699736501396,0.01,HH,1929,010150015001,332.6347874040841
1851,453374,0.015586115359765515,0.34,HH,902,010150025021,141.24631294414047
1855,453378,2.500740491684892,0.01,HH,1242,010150015003,332.6347874040841
1856,453379,0.05684450236714725,0.39,HH,2133,010150024002,127.93190344474542
1860,453383,0.034617067888333554,0.28,HH,1772,010150017002,158.2841507271216
1864,453387,0.03930296138555578,0.4,HH,2444,011210101022,125.33471031357998
1880,453403,0.04845021550484373,0.43,HH,1267,010890018012,117.63741647808615
1887,453410,0.16074936059271702,0.18,HH,1146,010150018004,191.53650878428144
1893,453416,0.34220171172402725,0.08,HH,1291,010150018003,240.5071560309633
1900,453423,0.03743917899840994,0.34,HH,3224,010150021032,141.24631294414047
1907,453430,0.041186301509991384,0.38,HH,756,010890023005,130.54807880993974
1908,453431,0.06772159862075068,0.3,HH,1442,010890023002,152.44005127080408
1922,453445,0.03885872472150715,0.39,HH,463,010950304013,127.93190344474542
1928,453451,0.22874049507956976,0.31,HH,1865,010890028011,149.5850347347453
1929,453452,1.4368838631598326,0.07,HH,744,010890028012,247.579102817917
1935,453458,0.06044965174484952,0.35,HH,2872,010890107022,138.5320466407568
1942,453465,0.021559049293454844,0.4,HH,632,010730132001,125.33471031357998
1945,453468,0.00046912550742640686,0.46,HH,3166,010310112022,110.04337205114699
1952,453475,0.064024000793063,0.27,HH,1393,010179543001,161.28129910166274
1953,453476,0.0076734476123677285,0.4,HH,784,010179546001,125.33471031357998
1958,453481,0.33542725277455765,0.19,HH,2215,010550105013,187.7896295051229
1974,453497,0.48336756684590526,0.13,HH,2181,010450200002,212.63911290388006
1975,453498,0.019648731435197686,0.51,HH,710,010450208021,97.49310917412889
1979,453502,0.01892815373630885,0.37,HH,877,010550004004,133.18533464368167
1980,453503,0.47852705157546116,0.15,HH,1660,010450208011,203.64333894937897
1983,453506,0.05354369455132104,0.12,HH,2469,010550011001,217.49867920660904
1985,453508,0.08649271484507334,0.17,HH,2606,010550105023,195.41652531461943
1988,453511,0.12022773664539033,0.24,HH,568,010550103002,170.63025628400874
2005,453528,0.17661660832161447,0.07,HH,3668,010970037031,247.579102817917
2006,453529,0.021872922787600946,0.5,HH,1828,010970065023,100.0
2016,453539,0.0417023163659557,0.56,HH,2783,010330207012,84.90307845032225
2035,453558,0.4520857706796399,0.36,HH,1379,011010056051,135.84587932511937
2036,453559,0.04777869462025055,0.12,HH,3813,011010056111,217.49867920660904
2039,453562,0.3931708582830889,0.28,HH,2338,011010054081,158.2841507271216
2041,453564,0.2447246256799429,0.26,HH,861,011010055032,164.3345405392917
2042,453565,1.9557591832940149,0.06,HH,2221,011010051014,255.47735945968535
2045,453568,0.28471124084457405,0.29,HH,1959,011010055021,155.3384719555673
2047,453570,0.14734853408485368,0.1,HH,3074,011010054064,228.15515655446004
2048,453571,0.24845303224695248,0.28,HH,580,011010055011,158.2841507271216
2049,453572,0.07345744059669909,0.36,HH,190,011010055031,135.84587932511937
2053,453576,0.04201391638556222,0.35,HH,1400,010199558003,138.5320466407568
2087,453610,0.37313825738448697,0.12,HH,2771,010810420051,217.49867920660904
2100,453623,0.010135904325007139,0.44,HH,863,010399624004,115.09692154967775
2123,453646,0.0010954147778806118,0.44,HH,918,010399620003,115.09692154967775
2140,453663,0.2693350567400228,0.31,HH,1818,010550105012,149.5850347347453
2142,453665,0.09756076807414922,0.33,HH,1156,010550105022,143.99131656732337
2149,453672,0.10257231568914284,0.46,HH,1542,010330207011,110.04337205114699
2151,453674,0.03864108068688718,0.22,HH,882,010330201002,177.21932141886847
2166,453689,0.15300546300759452,0.35,HH,3522,010810420031,138.5320466407568
2170,453693,0.07881678343531369,0.24,HH,1952,010010208012,170.63025628400874
2188,453711,0.6910258841005327,0.16,HH,185,010450200001,199.4457883209753
2198,453721,0.08082890350650242,0.36,HH,1832,010310110002,135.84587932511937
2200,453723,0.3267141155914694,0.15,HH,745,010010201001,203.64333894937897
2201,453724,0.03933401281421604,0.46,HH,7250,010010205002,110.04337205114699
2202,453725,0.3049565498477824,0.19,HH,3030,010010206001,187.7896295051229
2204,453727,0.48188571501736277,0.26,HH,1772,010810420041,164.3345405392917
2205,453728,0.39072359856006217,0.17,HH,4383,010810420043,195.41652531461943
2206,453729,0.2221089457345944,0.19,HH,712,010010206002,187.7896295051229
2208,453731,0.13875240112422307,0.38,HH,3042,010970037093,130.54807880993974
2209,453732,0.11887248657437062,0.37,HH,6157,010810420042,133.18533464368167
2248,453771,0.0070573700478253915,0.55,HH,1050,010970008001,87.43386531449258
2253,453776,0.30855016059787865,0.13,HH,2124,010970037081,212.63911290388006
2262,453785,0.7044420689647485,0.06,HH,2109,010810411002,255.47735945968535
2267,453790,0.0053848897995540995,0.53,HH,2451,011210101021,92.473013790017
2268,453791,0.013436378084815091,0.41,HH,1720,011210103023,122.75449766411496
2279,453802,0.5555986335062906,0.15,HH,930,010970009012,203.64333894937897
2280,453803,0.06620968064100091,0.34,HH,523,010970010011,141.24631294414047
2281,453804,0.004908129209116836,0.27,HH,1129,010970010012,161.28129910166274
2287,453810,0.5674868498363311,0.06,HH,1731,010970064054,255.47735945968535
2298,453821,0.4382682613876607,0.16,HH,3985,010690402013,199.4457883209753
2310,453833,0.04884990328754057,0.41,HH,1213,011290443002,122.75449766411496
2322,453845,0.06334104082182444,0.45,HH,778,010379612004,112.56613468550742
2342,453865,0.04178728446688539,0.04,HH,1775,010510306002,275.0686071252169
2343,453866,0.027558709349828438,0.13,HH,1681,010510305002,212.63911290388006
2345,453868,1.6849746579412248,0.15,HH,1123,010510308001,203.64333894937897
2346,453869,0.09925512444346697,0.32,HH,1469,010510304002,146.7698799114508
2347,453870,0.10407310025558786,0.46,HH,1451,010510304006,110.04337205114699
2348,453871,0.0515580105886476,0.43,HH,791,010510302001,117.63741647808615
2352,453875,0.17903720213355356,0.28,HH,1234,010510304003,158.2841507271216
2354,453877,0.08909655123285395,0.35,HH,1441,010510305003,138.5320466407568
2358,453881,0.19745879997654595,0.17,HH,1588,010510306003,195.41652531461943
2380,453903,0.09666672638050777,0.41,HH,1232,010450212001,122.75449766411496
2388,453911,0.036794743776231695,0.41,HH,854,010450208024,122.75449766411496
2393,453916,0.43597051987843555,0.14,HH,2031,010510308003,208.0319340814956
2398,453921,0.4317609328961131,0.15,HH,2224,010510311002,203.64333894937897
2405,453928,1.0004218685880861,0.08,HH,4450,010510310001,240.5071560309633
2410,453933,0.033407324362142284,0.4,HH,544,010450211023,125.33471031357998
2428,453951,0.06567574727467196,0.36,HH,2020,010670305001,135.84587932511937
2436,453959,0.29727121269892137,0.05,HH,2153,010550105011,264.4853626951472
2437,453960,0.012635387145921077,0.4,HH,1583,010950304015,125.33471031357998
2464,453987,0.018254877083920873,0.51,HH,1619,010090501023,97.49310917412889
2467,453990,0.015527967517203384,0.13,HH,2521,010090507003,212.63911290388006
2468,453991,0.06409980996312872,0.29,HH,1888,010090501024,155.3384719555673
2469,453992,0.03780257507462402,0.48,HH,3287,010090506024,105.01535834647336
2477,454000,0.07520770727234152,0.23,HH,875,010919734002,173.88468491852137
2492,454015,0.007145282959902783,0.43,HH,3317,010810418002,117.63741647808615
2494,454017,0.014652575039534493,0.35,HH,2061,010810421022,138.5320466407568
2496,454019,0.1904866618065336,0.09,HH,2591,010810412001,234.07550336902165
2500,454023,0.017350783442214825,0.26,HH,2016,010970031002,164.3345405392917
2506,454029,0.020649103865940245,0.41,HH,759,011030002002,122.75449766411496
2507,454030,0.027806840555308323,0.38,HH,1398,011030002003,130.54807880993974
2516,454039,0.011826123302560287,0.38,HH,1625,011030056002,130.54807880993974
2520,454043,0.06192269855841941,0.26,HH,1539,011030002001,164.3345405392917
2530,454053,0.2747636454551915,0.21,HH,2371,011030009001,180.64212470182403
2533,454056,0.14936808185448477,0.11,HH,973,011030051091,222.65281200366104
2536,454059,1.5292211961177848,0.02,HH,1564,010730118022,305.37489106318225
2537,454060,0.11427848487330221,0.27,HH,1374,011030008002,161.28129910166274
2541,454064,1.3318403426771102,0.05,HH,3027,011150401042,264.4853626951472
2545,454068,0.9374562586297462,0.04,HH,1196,010890009021,275.0686071252169
2546,454069,1.4802632384668588,0.08,HH,1744,010890014011,240.5071560309633
2548,454071,0.1696128516436348,0.05,HH,1751,010890028013,264.4853626951472
2551,454074,0.16284881152506098,0.27,HH,3380,010890106242,161.28129910166274
2552,454075,0.37186905297244693,0.31,HH,3269,010890110211,149.5850347347453
2553,454076,0.19622275176058848,0.28,HH,2053,010890106243,158.2841507271216
2554,454077,0.0004989668039953229,0.53,HH,3541,010890105013,92.473013790017
2556,454079,0.11128622166110759,0.32,HH,964,010890014023,146.7698799114508
2558,454081,0.03961957163306853,0.46,HH,4382,010890112003,110.04337205114699
2559,454082,0.1759630439821812,0.25,HH,1016,010890009013,167.44897501960816
2570,454093,0.05800502563698778,0.48,HH,1381,010199558002,105.01535834647336
2585,454108,0.01037166657510176,0.5,HH,1653,010010207001,100.0
2597,454120,0.11972733259869518,0.03,HH,1265,010010201002,288.0793608151251
2606,454129,0.47505868990583905,0.09,HH,960,010010202001,234.07550336902165
2610,454133,0.0690629274542261,0.14,HH,1236,010010202002,208.0319340814956
2622,454145,0.1317018875228882,0.3,HH,2364,010010203001,152.44005127080408
2623,454146,0.2553219915155449,0.06,HH,1794,011170303371,255.47735945968535
2624,454147,0.038913941758534354,0.09,HH,1951,011170303032,234.07550336902165
2625,454148,0.4021046810371007,0.04,HH,1661,011170303043,275.0686071252169
2626,454149,1.7270023726367356,0.04,HH,2487,011170303034,275.0686071252169
2628,454151,0.10106339679787407,0.01,HH,1319,011170303042,332.6347874040841
2629,454152,0.04638285163568746,0.06,HH,2379,011170303031,255.47735945968535
2630,454153,0.07943757366645614,0.02,HH,2699,011170303303,305.37489106318225
2636,454159,0.082689427678797,0.35,HH,2335,011170303153,138.5320466407568
2637,454160,0.08461215998373191,0.18,HH,2133,011170303203,191.53650878428144
2643,454166,0.33916386964832246,0.09,HH,2189,011170303361,234.07550336902165
2647,454170,0.08806249108296688,0.42,HH,2954,010810411003,120.1893479141851
2656,454179,0.047737803990464206,0.43,HH,2035,010070100023,117.63741647808615
2661,454184,0.48567407548719577,0.24,HH,1576,010010208023,170.63025628400874
2662,454185,0.4193320221007798,0.11,HH,4161,010010208022,222.65281200366104
2666,454189,0.22900498268601682,0.19,HH,2057,010010208024,187.7896295051229
2672,454195,0.2530055195823735,0.16,HH,1342,010810402001,199.4457883209753
2676,454199,0.011169272278960593,0.45,HH,1285,010810404001,112.56613468550742
2697,454220,0.015584054367864225,0.44,HH,780,010950303003,115.09692154967775
2712,454235,0.004070054808049381,0.44,HH,3498,011030051071,115.09692154967775
2725,454248,0.06529148429151391,0.27,HH,632,010439641005,161.28129910166274
2730,454253,0.1810398661222084,0.35,HH,906,010439641004,138.5320466407568
2731,454254,0.04046300618485407,0.22,HH,1397,010439643001,177.21932141886847
2733,454256,0.01603586317543773,0.45,HH,2020,010439644002,112.56613468550742
2737,454260,0.1601810901015764,0.4,HH,831,010439643003,125.33471031357998
2739,454262,0.2537734356681435,0.16,HH,1247,010439643004,199.4457883209753
2761,454284,0.01581192838971412,0.15,HH,1081,010310108002,203.64333894937897
2780,454303,0.17698160324128318,0.29,HH,1320,010670305002,155.3384719555673
2781,454304,0.037806633220163574,0.09,HH,3989,010310112012,234.07550336902165
2789,454312,0.10038824969624649,0.39,HH,1601,010310112011,127.93190344474542
2797,454320,0.017936737647462866,0.26,HH,1653,010890029212,164.3345405392917
2798,454321,0.044553319557714244,0.47,HH,2459,010890103013,107.526986209983
2800,454323,0.11529378310390256,0.32,HH,1676,010310110001,146.7698799114508
2801,454324,0.020738526410215657,0.6,HH,3721,010890104012,74.66528968642002
2803,454326,0.3240186231152366,0.11,HH,2746,010890106241,222.65281200366104
2807,454330,0.03168799587055451,0.42,HH,2786,010890106221,120.1893479141851
2810,454333,0.4714493752259392,0.16,HH,1595,010890107024,199.4457883209753
2812,454335,0.06828681694009518,0.43,HH,2721,010890110131,117.63741647808615
2815,454338,0.6196783873370079,0.2,HH,3498,010890110221,184.16212335729142
2819,454342,0.12149471504402584,0.22,HH,1535,010830201023,177.21932141886847
2837,454360,0.05910194576431207,0.3,HH,1533,010830202023,152.44005127080408
2866,454389,0.15216399656853444,0.4,HH,583,010872321002,125.33471031357998
2873,454396,0.000543169434296766,0.5,HH,1323,010439649002,100.0
2877,454400,0.002122183704105227,0.54,HH,1207,010439645002,89.95662794885301
2878,454401,0.004869515403042276,0.27,HH,1371,010439643002,161.28129910166274
2883,454406,0.014277488204654402,0.41,HH,4263,011150402041,122.75449766411496
2886,454409,0.14261860000713697,0.38,HH,2420,011150402053,130.54807880993974
2887,454410,0.3100409610413798,0.06,HH,3432,011150401031,255.47735945968535
2888,454411,0.5243532384133239,0.06,HH,5852,011150401032,255.47735945968535
2890,454413,1.0822207407556375,0.06,HH,1974,011150401041,255.47735945968535
2891,454414,0.0014190623062488663,0.47,HH,1713,011150404011,107.526986209983
2894,454417,0.08166651714338734,0.42,HH,1649,011150404012,120.1893479141851
